Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
31	5.8333335	1.6244656	11.0	3.0	42.083332	25.782612	123.0	13.0	1000.0	41130.0	0.04284375	1.3241934	0.59699154	2.3829386	-0.9232322	3.7209775	3.9957547	31.44327	-1.2204323	-5.5879354e-09	-0.0034095857	1.4901161e-08	-0.017293263	0.16457286	-0.03960578	20.015198	-7.0890784	0.6268384	0.0	0.003919647	0.007645405	0.017083332	0.004200394	-0.0025752287	0.023621999	0.7160168	0.6268384	1.0	0.0	0.0	1.5656712	0.009304229	960000	1111.0710809230804
32	6.4583335	1.1895086	9.0	5.0	32.541668	24.854542	92.0	0.0	1000.0	42133.0	0.04255858585858586	1.4298728	0.5964589	2.4992695	-0.7454697	4.476101	3.896796	31.318396	-1.0890489	-3.7252903e-09	-0.0070676226	0.0	-0.007806573	0.18036504	-0.04182162	14.851028	-5.13212	0.3143385	0.0	0.0038381463	0.017334256	0.007541668	0.004305576	-0.0031580308	0.021336168	0.47055256	0.3143385	1.0	0.0	0.0	1.577279	0.0098476885	990000	1148.0847733020782
33	6.125	1.5360258	9.0	3.0	31.916666	21.295378	70.0	0.0	1000.0	43089.0	0.04224411764705882	1.4431647	0.6372866	2.497305	-0.9381401	3.3661733	3.0702815	23.941286	-5.1877813	-1.8626451e-08	-0.00789809	2.0489097e-08	-0.007757838	0.16999409	-0.043382764	14.563513	-5.1031184	0.3158477	0.0	0.004793854	0.017585719	0.006916666	0.0051475605	-0.0026474304	0.019815532	0.5221104	0.3158477	1.0	0.0	0.0	1.5717609	0.00931209	1020000	1178.3535056114197
34	6.4166665	1.440968	9.0	3.0	42.75	22.831356	93.0	0.0	1000.0	44360.0	0.04224761904761905	1.3604872	0.5771487	2.4528437	-0.8115002	3.600189	3.7392478	31.327114	-0.93959725	1.8626451e-08	-0.0028895002	7.450581e-09	-0.017247913	0.17380305	-0.04669997	20.139645	-6.2163515	0.6159043	0.0	0.0034605793	0.0072306558	0.01775	0.003805402	-0.002916836	0.02467335	0.691808	0.6159043	1.0	0.0	0.0	1.5396955	0.009560484	1050000	1223.9048087596893
35	6.0833335	1.8008486	9.0	2.0	37.75	24.750843	90.0	0.0	1000.0	45557.0	0.042182407407407405	1.4115031	0.64641327	2.5433307	-0.7915343	4.333835	4.202917	32.616432	-1.2676424	-1.4901161e-08	-0.005406487	-6.519258e-09	-0.01393499	0.20785835	-0.047253855	16.644203	-4.9309797	0.57446253	0.0	0.0037374252	0.011050119	0.01275	0.00423932	-0.0030193105	0.01816365	0.58157104	0.57446253	1.0	0.0	0.0	1.5611438	0.009340834	1080000	1255.4563920497894
36	6.625	1.7032444	10.0	3.0	32.333332	17.859793	83.0	0.0	1000.0	46593.0	0.04197567567567568	1.4669766	0.5929175	2.6470354	-1.2446381	4.1406565	3.6540282	27.429295	-2.8396382	5.5879354e-09	-0.008363849	1.6763806e-08	-0.006908332	0.19679502	-0.04573735	16.068905	-5.0621867	0.2206123	0.0	0.0046813856	0.017220201	0.007333332	0.004691593	-0.00044437684	0.01934592	0.52139646	0.2206123	1.0	0.0	0.0	1.5671653	0.009471931	1110000	1291.3056137561798
37	7.75	1.1273124	10.0	6.0	44.75	29.350256	123.0	0.0	1000.0	47880.0	0.042	1.5145222	0.62659883	2.6738873	-0.93972194	3.5700417	3.3668723	28.64584	-5.766487	1.3038516e-08	0.00030249357	1.8626451e-08	-0.016184974	0.21169086	-0.056234367	20.8151	-8.076466	2.4233923	0.0	0.0039182035	0.0007135757	0.01975	0.00428745	-0.0027327482	0.020224718	2.343276	2.4233923	1.0	0.0	1.0	1.529305	0.006381561	1140000	1320.7589263916016
38	7.2083335	1.6577888	11.0	4.0	32.708332	20.677038	78.0	0.0	1000.0	48718.0	0.041639316239316236	1.5655271	0.62560755	2.6243656	-0.67196244	3.881999	3.4598758	28.553457	-2.9256968	-3.7252903e-09	-0.005586151	-9.313226e-09	-0.008130152	0.18372521	-0.041710585	12.941281	-4.7196894	0.40219063	0.0	0.0031494128	0.016345274	0.007708332	0.0037617467	-0.003155202	0.016257958	0.43895367	0.40219063	1.0	0.0	0.0	1.5430901	0.009060283	1170000	1361.142942905426
39	6.8333335	1.433721	10.0	3.0	33.041668	22.727516	76.0	0.0	1000.0	49686.0	0.041405	1.5083476	0.6161328	2.6933804	-0.937752	3.1443448	3.2234697	26.353535	-1.8921678	-9.313226e-09	-0.007203011	5.5879354e-09	-0.008544066	0.18812376	-0.041597106	13.549436	-3.9974499	0.38132808	0.0	0.0039254916	0.015291443	0.008041668	0.00402394	-0.001162804	0.013734235	0.5066672	0.38132808	1.0	0.0	0.0	1.5058627	0.009358908	1200000	1392.1414835453033
40	7.0416665	1.4282614	9.0	4.0	34.291668	33.77435	122.0	0.0	1000.0	50689.0	0.041210569105691056	1.482463	0.5998558	2.6323886	-0.9021683	3.4398625	3.3567379	24.232798	-4.320255	-2.2351742e-08	-0.0062672095	-1.8626451e-08	-0.011964001	0.1753395	-0.034429435	19.109314	-6.042341	0.55819964	0.0	0.004201896	0.013977035	0.0092916675	0.0047913673	-0.0029068307	0.014334316	0.5482961	0.55819964	1.0	0.0	0.0	1.4770012	0.00940232	1230000	1432.1168220043182
