Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
66	3.5	2.6925824	7.0	0.0	187.0	62.86891	239.0	80.0	7.5	7.1449285	19.0	0.0	291.1	308.97458	811.0	0.0	1000.0	1000.0	263999	1.695422	1.6956218	-1.4142742	0.6554847	1.5162584	0.10000002	5946.361580133438
67	6.25	2.8613808	10.0	3.0	210.5	134.67831	420.0	48.0	4.1	5.6824293	17.0	0.0	452.9	329.3152	872.0	4.0	1000.0	1000.0	267999	1.6182053	1.6182549	-1.336529	0.6630453	1.5244118	0.10000002	6040.772208929062
68	3.75	5.9319053	14.0	0.0	237.25	201.90886	535.0	13.0	4.2	4.621688	13.0	0.0	372.1	258.01956	856.0	13.0	1000.0	1000.0	271999	1.5735741	1.5739391	-1.290198	0.6735931	1.5237021	0.10000002	6134.166600227356
69	6.25	4.918079	12.0	0.0	234.0	122.52142	316.0	23.0	4.5	4.7592015	17.0	1.0	321.0	268.07834	815.0	4.0	1000.0	1000.0	275999	1.4536772	1.4539199	-1.1708419	0.6583365	1.5203927	0.10000002	6228.512250423431
70	6.75	3.6996622	13.0	4.0	178.0	117.70514	331.0	29.0	8.4	6.6513157	21.0	1.0	230.5	192.8384	515.0	0.0	1000.0	1000.0	279999	1.4115176	1.411742	-1.1282154	0.66928375	1.5240083	0.10000002	6323.182192802429
71	10.25	3.5619516	15.0	5.0	201.0	90.2358	349.0	110.0	2.9	2.7730849	10.0	0.0	331.9	225.59984	809.0	32.0	1000.0	1000.0	283999	1.352963	1.3532757	-1.0652524	0.68792003	1.5194404	0.10000002	6415.778193235397
72	13.75	4.710361	18.0	6.0	62.25	99.348816	234.0	0.0	6.7	3.4655447	13.0	0.0	282.1	248.33827	894.0	0.0	1000.0	980.3	287999	1.2922822	1.2923273	-1.0044655	0.68139476	1.511935	0.10000002	6510.544545888901
73	5.25	1.7853571	7.0	3.0	211.5	43.159588	253.0	141.0	5.3	3.8483763	12.0	0.0	347.2	274.16266	902.0	0.0	1000.0	1000.0	291999	1.2626481	1.2626306	-0.97393715	0.6749136	1.52848	0.10000002	6603.21026802063
74	1.75	1.0897248	3.0	0.0	694.25	82.72961	780.0	576.0	8.2	5.509991	19.0	2.0	247.7	189.96002	546.0	0.0	1000.0	1000.0	295999	1.2294375	1.2296168	-0.9439613	0.6792203	1.5447698	0.10000002	6696.697531938553
75	9.5	8.13941	19.0	0.0	383.75	395.19006	901.0	0.0	5.0	4.494441	16.0	0.0	296.2	210.97195	690.0	13.0	1000.0	1000.0	299999	1.2573096	1.257441	-0.9727016	0.664768	1.5404645	0.10000002	6789.728892803192
76	6.0	4.0620193	13.0	3.0	174.25	111.573685	334.0	19.0	6.4	4.9638696	15.0	0.0	219.0	200.45299	676.0	36.0	1000.0	1000.0	303999	1.2822963	1.2822955	-0.9952	0.6646096	1.5350676	0.10000002	6881.842190027237
77	3.5	1.6583124	6.0	2.0	295.25	185.72072	493.0	27.0	2.7	2.5709922	9.0	0.0	426.6	233.66695	847.0	138.0	1000.0	1000.0	307999	1.2554979	1.2555808	-0.96876377	0.67129	1.550186	0.10000002	6973.798327445984
78	8.0	5.612486	17.0	2.0	138.75	78.29232	198.0	4.0	2.8	2.5612497	9.0	0.0	355.1	242.70537	906.0	19.0	1000.0	1000.0	311999	1.268761	1.2687511	-0.9799227	0.66514194	1.5508558	0.10000002	7067.273589372635
79	7.25	4.6029882	15.0	3.0	203.5	133.58237	375.0	0.0	7.5	4.84252	18.0	2.0	150.2	130.57167	362.0	0.0	1000.0	1000.0	315999	1.2428647	1.2430519	-0.95218444	0.6753965	1.5308114	0.10000002	7159.53173327446
80	2.0	1.2247449	3.0	0.0	220.5	145.48625	441.0	50.0	8.0	5.8991523	18.0	1.0	246.4	177.58952	614.0	3.0	1000.0	1000.0	319999	1.1466093	1.146543	-0.8563814	0.67445815	1.5154909	0.10000002	7254.424625873566
81	11.25	4.380354	17.0	5.0	95.0	56.231663	173.0	33.0	8.6	5.7306194	17.0	0.0	156.9	248.37045	840.0	0.0	1000.0	945.4	323999	1.0872048	1.0874839	-0.79768324	0.6886677	1.519303	0.10000002	7345.816354751587
82	8.75	5.1173725	16.0	3.0	183.25	185.81358	410.0	0.0	7.8	7.054077	20.0	0.0	209.8	194.94809	582.0	0.0	1000.0	1000.0	327999	0.99520165	0.9952775	-0.70221335	0.70621175	1.5186781	0.10000002	7438.280072212219
83	2.0	1.2247449	3.0	0.0	434.75	219.67177	722.0	141.0	9.7	4.7339206	16.0	1.0	209.7	212.5112	686.0	0.0	1000.0	1000.0	331999	0.9317203	0.93161595	-0.6389532	0.69558436	1.5284353	0.10000002	7529.927230358124
84	4.25	5.673403	14.0	0.0	492.75	278.6354	898.0	114.0	6.8	4.975942	15.0	1.0	202.6	146.7523	395.0	0.0	1000.0	1000.0	335999	0.8252728	0.825404	-0.5313028	0.7071452	1.5172062	0.10000002	7623.228476047516
85	6.75	5.2141633	15.0	1.0	142.75	138.91072	331.0	2.0	5.0	3.4928498	13.0	1.0	251.9	187.14297	575.0	0.0	1000.0	1000.0	339999	0.7464357	0.7464963	-0.4541338	0.70336074	1.5040112	0.10000002	7716.331921577454
86	3.0	1.0	4.0	2.0	300.75	122.46913	422.0	101.0	5.1	5.4854345	16.0	0.0	276.2	274.67682	754.0	0.0	1000.0	1000.0	343999	0.61495066	0.61507297	-0.3200919	0.699813	1.5018677	0.10000002	7810.46090722084
87	7.75	6.4951906	18.0	0.0	133.5	89.15857	219.0	0.0	9.3	6.4969225	20.0	0.0	219.8	219.13321	602.0	0.0	1000.0	1000.0	347999	0.49925184	0.49940032	-0.20585187	0.6919326	1.5030835	0.10000002	7903.163974523544
88	10.75	5.494315	17.0	2.0	185.5	233.92894	587.0	25.0	6.4	3.852272	12.0	0.0	273.5	151.56467	583.0	126.0	1000.0	1000.0	351999	0.46848193	0.4687475	-0.17228809	0.7031018	1.51571	0.10000002	7996.591049909592
89	9.25	7.4624057	19.0	2.0	163.75	178.4732	429.0	0.0	9.7	5.8146367	17.0	2.0	149.7	149.13622	413.0	1.0	1000.0	1000.0	355999	0.4266014	0.4267498	-0.1281077	0.7270539	1.5167035	0.10000002	8090.9557547569275
90	1.5	2.598076	6.0	0.0	255.0	130.148	402.0	120.0	7.7	5.459853	17.0	2.0	287.1	258.53604	852.0	1.0	1000.0	1000.0	359999	0.3248304	0.32474285	-0.026808096	0.7152921	1.5112346	0.10000002	8185.658379077911
91	5.0	4.3011627	12.0	1.0	163.0	83.507484	246.0	27.0	6.8	5.05569	18.0	0.0	275.6	259.77612	900.0	0.0	1000.0	1000.0	363999	0.2302747	0.23013026	0.06968891	0.7275872	1.5050678	0.10000002	8278.499487876892
92	6.75	6.259992	17.0	0.0	189.0	143.46602	373.0	1.0	5.6	4.9436827	15.0	0.0	242.2	159.83354	490.0	0.0	1000.0	1000.0	367999	0.10998466	0.10989801	0.1910737	0.71256816	1.5002549	0.10000002	8371.422618865967
93	7.25	3.49106	13.0	4.0	147.25	16.037066	167.0	123.0	10.0	5.4405885	17.0	0.0	158.0	174.5858	570.0	0.0	1000.0	993.6	371999	0.021484138	0.021563338	0.27964494	0.7200647	1.5024107	0.10000002	8467.628082990646
94	6.0	4.9497476	14.0	1.0	236.5	145.66656	394.0	14.0	8.2	5.6533175	17.0	1.0	188.1	156.4931	450.0	0.0	1000.0	970.9	375999	-0.05034698	-0.05049735	0.35275146	0.73814046	1.5116127	0.10000002	8559.442484378815
95	2.5	2.598076	6.0	0.0	396.0	100.22225	532.0	279.0	6.7	6.2777386	17.0	0.0	320.9	232.05276	642.0	0.0	1000.0	1000.0	379999	-0.16378094	-0.1637816	0.4655123	0.73059547	1.5089595	0.10000002	8651.973014831543
96	3.25	2.1650636	7.0	2.0	208.5	212.14912	557.0	0.0	9.2	5.491812	19.0	3.0	188.4	198.44254	500.0	0.0	1000.0	1000.0	383999	-0.2810357	-0.2809722	0.5839254	0.7271717	1.5143943	0.10000002	8744.766125679016
97	8.5	3.2015622	12.0	4.0	216.25	111.61625	397.0	116.0	9.4	6.606058	21.0	1.0	232.1	225.98294	642.0	0.0	1000.0	1000.0	387999	-0.35158336	-0.35151696	0.65306246	0.7332765	1.5057771	0.10000002	8837.334811925888
98	2.75	2.6809514	7.0	0.0	383.0	85.89819	521.0	301.0	12.0	6.292853	20.0	1.0	83.1	91.87322	246.0	0.0	1000.0	1000.0	391999	-0.4288023	-0.42899945	0.73022467	0.73492163	1.5109266	0.10000002	8931.376778841019
99	7.5	5.1234756	14.0	2.0	181.0	97.26767	322.0	80.0	10.1	4.323193	16.0	4.0	133.5	126.93877	319.0	0.0	1000.0	1000.0	395999	-0.5154066	-0.5154453	0.8177962	0.73442626	1.497792	0.10000002	9024.35176372528
100	3.75	1.47902	6.0	2.0	267.25	70.09057	382.0	192.0	6.5	5.60803	15.0	0.0	293.7	275.89166	710.0	5.0	1000.0	1000.0	399999	-0.6098369	-0.60974115	0.9119858	0.72754204	1.494324	0.10000002	9118.499222517014
101	6.5	5.408327	14.0	0.0	190.75	45.074245	229.0	114.0	7.0	4.753946	13.0	0.0	320.2	244.97134	800.0	45.0	1000.0	1000.0	403999	-0.670573	-0.67044526	0.9736404	0.7280783	1.479885	0.10000002	9212.177957057953
102	6.0	6.745369	17.0	0.0	378.0	338.20776	920.0	0.0	9.6	6.18385	20.0	0.0	182.4	249.36247	886.0	0.0	1000.0	1000.0	407999	-0.7460966	-0.74599725	1.0479746	0.7240952	1.4791269	0.10000002	9306.62222623825
103	7.25	4.7631397	12.0	2.0	281.25	163.35295	557.0	157.0	7.2	5.929587	18.0	0.0	284.2	191.7977	593.0	27.0	1000.0	1000.0	411999	-0.8052402	-0.80545086	1.1089226	0.73425376	1.4836867	0.10000002	9401.334371328354
104	10.0	7.1414285	17.0	1.0	87.5	139.65762	329.0	0.0	7.7	5.3301034	17.0	1.0	149.6	76.35994	250.0	16.0	1000.0	1000.0	415999	-0.84132224	-0.8412657	1.1437289	0.7293176	1.4874	0.10000002	9495.472088336945
