Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
32	8.5	1.3844373	11.0	6.0	37.458332	25.940605	77.0	0.0	1000.0	41563.0	0.04198282828282828	1.7534894	0.42898095	2.6688244	0.14445688	4.319583	4.2209487	33.98882	-5.9252224	3.7252903e-09	-0.010109701	-7.450581e-09	-0.013620971	0.10873842	-0.03448781	18.23439	-9.003793	0.2300125	0.0	0.0066183303	0.016333137	0.012458332	0.006695339	-0.0018054354	0.042327743	0.63656014	0.2300125	1.0	0.0	0.0	1.3491066	0.009554284	990000	650.9201385974884
33	7.9583335	1.3378828	11.0	6.0	46.583332	30.568115	103.0	0.0	1000.0	42950.0	0.0421078431372549	1.7920012	0.46145338	3.0042834	0.02654553	4.2726374	4.060143	34.988857	-3.751073	-1.8626451e-09	-0.008785114	3.7252903e-09	-0.020730488	0.11347161	-0.033116024	23.611984	-11.74647	0.28312632	0.0	0.0066346074	0.010410283	0.021583332	0.0068834713	0.003476933	0.048577055	0.7983188	0.28312632	1.0	0.0	0.0	1.3354824	0.009510543	1020000	670.7046575546265
34	8.375	1.3482242	11.0	6.0	23.75	19.636806	78.0	0.0	1000.0	43874.0	0.04178476190476191	1.7769036	0.46607164	2.6953712	0.00048381835	4.1008215	3.6573431	32.0354	-5.964566	-7.450581e-09	-0.012473242	-3.7252903e-08	-0.0001022052	0.12074694	-0.03525646	22.3214	-12.191107	0.0	0.0	0.007852611	0.019956002	-0.00125	0.007870088	0.0007878384	0.035513654	0.6272993	0.0	2.0	0.0	0.0	1.306252	0.009785799	1050000	690.2633194923401
35	7.7083335	1.485462	12.0	5.0	42.333332	35.801147	163.0	0.0	1000.0	45131.0	0.041787962962962964	1.78617	0.45467234	2.7841465	0.17450786	3.9421115	4.2230377	37.7237	-10.884321	3.7252903e-09	-0.007896157	-2.9802322e-08	-0.01957348	0.11711577	-0.04805513	23.26036	-11.979114	0.37897277	0.0	0.0060279355	0.012105433	0.017333332	0.006154099	-0.0021912118	0.03805711	0.7056578	0.37897277	1.0	0.0	0.0	1.2827785	0.009691459	1080000	709.9002230167389
36	8.333333	1.3123347	11.0	5.0	45.416668	24.041487	102.0	5.0	1000.0	46579.0	0.041963063063063064	1.8414894	0.44864216	2.7791522	0.2407317	4.4749784	4.378159	30.118725	-7.887859	-7.450581e-09	-0.0072494047	-6.519258e-09	-0.020958873	0.10779279	-0.036182746	22.291313	-11.604528	0.4403394	0.0	0.0063510397	0.009795235	0.020416668	0.0064096204	-0.0015468915	0.040847614	0.80522084	0.4403394	1.0	0.0	0.0	1.2556782	0.009439377	1110000	729.553385257721
37	9.208333	1.5540047	14.0	7.0	36.75	34.875076	124.0	0.0	1000.0	47654.0	0.04180175438596491	1.8474872	0.43846068	2.7022288	0.28684413	4.2771416	3.7312298	26.011372	-5.80483	-7.450581e-09	-0.008829983	-3.7252903e-09	-0.013424739	0.11560821	-0.03920883	31.11708	-18.710293	0.19550861	0.0	0.005101738	0.016972892	0.01175	0.005236038	-0.002474926	0.045608725	0.5482532	0.19550861	1.0	0.0	0.0	1.2328918	0.009714352	1140000	749.2862973213196
38	8.333333	1.280191	11.0	6.0	37.833332	22.975832	93.0	0.0	1000.0	48788.0	0.0416991452991453	1.8730279	0.47666618	2.8588803	0.2774678	3.9718287	4.2910047	37.028923	-3.5011148	3.7252903e-09	-0.010759372	1.8626451e-09	-0.009776085	0.1080925	-0.038888823	21.033386	-11.9262085	0.08949551	0.0	0.006123665	0.016931998	0.012833332	0.006281794	0.002913518	0.053681318	0.6013836	0.08949551	1.0	0.0	0.0	1.2337085	0.009708021	1170000	769.0392496585846
39	8.083333	1.1516895	10.0	6.0	30.75	23.072802	92.0	0.0	1000.0	49678.0	0.041398333333333336	1.842742	0.45621404	2.970778	0.16249116	4.015993	3.5231218	36.204075	-7.4042654	9.313226e-10	-0.010645546	-1.3038516e-08	-0.006773444	0.10388861	-0.036871575	17.57209	-8.9392395	0.12601803	0.0	0.0057795597	0.018937737	0.00575	0.0057974276	-0.00074574293	0.031124584	0.5524377	0.12601803	1.0	0.0	0.0	1.2091672	0.009713994	1200000	788.646106004715
40	8.208333	1.4427742	11.0	6.0	35.041668	25.446806	88.0	0.0	1000.0	50777.0	0.04128211382113821	1.8013474	0.49654168	2.720732	0.10467906	3.2691724	3.4292877	30.50043	-3.434883	3.7252903e-09	-0.009336956	0.0	-0.011157118	0.12261808	-0.039256766	18.243732	-9.254997	0.19866702	0.0	0.0053606136	0.017352806	0.010041668	0.0054641888	-0.0019862838	0.038091324	0.5558049	0.19866702	1.0	0.0	0.0	1.2094944	0.009634462	1230000	808.3001842498779
41	8.208333	1.290322	11.0	6.0	37.333332	25.895088	107.0	0.0	1000.0	51886.0	0.04117936507936508	1.8432009	0.4590502	2.941395	0.25409755	3.6637206	3.795739	32.05284	-4.145699	-1.2572855e-08	-0.009452652	-1.1175871e-08	-0.012344683	0.097906284	-0.036393084	16.01139	-8.4107685	0.1672811	0.0	0.004992416	0.0154298805	0.012333332	0.0050553824	0.001447676	0.03328383	0.568819	0.1672811	1.0	0.0	0.0	1.1968538	0.009647026	1260000	827.832236289978
