Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
31	2.4583333	2.2356796	7.0	0.0	61.75	52.733807	225.0	0.0	1000.0	58169.0	0.060592708333333335	0.4810354	0.59602565	2.7499352	-0.6667677	5.29756	4.556329	37.451927	-5.5071254	1.4901161e-08	-0.0031981836	2.9802322e-08	-0.03542353	0.16103984	-0.06284317	57.046616	-27.822042	0.8165577	0.0	0.007424568	0.0028706077	0.03675	0.007777989	-0.0052787694	0.07884474	1.6082319	0.8165577	1.0	0.0	0.0	1.7968466	0.009367743	960000	1761.5595664978027
32	2.8333333	2.034426	9.0	0.0	62.541668	47.23874	182.0	0.0	1000.0	60181.0	0.06078888888888889	0.5374139	0.55941045	2.4331667	-0.7060112	6.4999895	4.551861	31.970938	-4.235463	-5.5879354e-09	0.0020966306	1.8626451e-09	-0.03836518	0.18891934	-0.074975684	51.62902	-25.81676	1.8306122	0.0	0.0054314737	0.00048449947	0.03754167	0.0060176807	-0.006506528	0.07221833	3.348206	1.8306122	1.0	0.0	0.0	1.7628113	0.009048386	990000	1821.6759061813354
33	2.9166667	2.307897	7.0	0.0	54.458332	44.85159	144.0	0.0	1000.0	61722.0	0.060511764705882355	0.47764844	0.56087065	2.2936924	-0.55411476	5.8083324	4.9093337	41.02422	-4.672226	-5.122274e-09	0.0010964414	9.313226e-09	-0.029614683	0.16135286	-0.06683193	38.08946	-17.947546	0.68560976	0.0	0.005157504	-0.00039578465	0.029458333	0.005532628	-0.0039950763	0.04254768	0.0	0.68560976	0.0	0.0	0.0	1.7810996	0.009455259	1020000	1878.8051028251648
34	2.625	2.251157	7.0	0.0	69.875	64.28797	285.0	1.0	1000.0	63578.0	0.06055047619047619	0.4569576	0.58333284	2.8550866	-0.65607846	5.1161156	4.557265	35.896507	-5.701993	4.656613e-09	0.0019139677	3.7252903e-09	-0.035314664	0.21115458	-0.09697475	92.77898	-62.33622	0.5491029	0.0	0.0057525863	-0.0103589315	0.044875	0.006054226	-0.004473068	0.0663319	0.0	0.5491029	0.0	0.0	0.0	1.7829535	0.009045951	1050000	1935.8771388530731
35	2.2916667	2.009958	8.0	0.0	48.291668	40.272488	146.0	0.0	1000.0	64897.0	0.06008981481481482	0.41407284	0.6200846	2.7987933	-0.74371386	5.3468885	5.072685	39.292217	-5.529389	6.519258e-09	-0.008838888	1.4901161e-08	-0.02524625	0.11733772	-0.056683805	46.809063	-28.084934	0.28717992	0.0	0.0070979516	0.013087072	0.023291668	0.007467278	-0.0053836247	0.078476414	0.7364534	0.28717992	1.0	0.0	0.0	1.8019533	0.008931124	1080000	1997.575453042984
36	1.8333334	1.5184056	7.0	0.0	47.5	38.62426	127.0	0.0	1000.0	66422.0	0.05983963963963964	0.35293853	0.561515	2.6544437	-0.98961943	5.144005	4.430824	38.630085	-3.733696	4.656613e-10	-0.007572569	3.7252903e-09	-0.024426384	0.14548276	-0.061415695	40.54261	-19.788492	0.33971232	0.0	0.0063804872	0.011849776	0.0225	0.006719801	-0.0045909076	0.062114853	0.7337901	0.33971232	1.0	0.0	0.0	1.7751008	0.009347191	1110000	2048.978614807129
37	2.7916667	2.2542398	7.0	0.0	59.833332	49.397762	179.0	0.0	1000.0	68100.0	0.05973684210526316	0.4557279	0.5689176	2.4313831	-0.6602944	5.0791106	4.103007	23.324242	-6.541342	8.381903e-09	0.00044171512	2.2351742e-08	-0.035326697	0.18150376	-0.076644756	60.826817	-31.92269	0.57602555	0.0	0.007460613	-0.00012999393	0.03483333	0.0075024716	-0.0015884208	0.060276274	0.0	0.57602555	0.0	0.0	0.0	1.7866138	0.009222606	1140000	2109.501239299774
38	2.625	2.2325714	7.0	0.0	49.125	38.0606	165.0	0.0	1000.0	69542.0	0.059437606837606835	0.5345854	0.57727665	2.5220683	-0.5925303	5.277697	4.462766	36.11737	-5.648328	-1.8626451e-09	-0.00881531	3.7252903e-08	-0.02464123	0.1836586	-0.08446926	50.54832	-31.714771	0.2753001	0.0	0.0062566176	0.011500966	0.024125	0.006272987	-0.0010587588	0.06848021	0.737569	0.2753001	1.0	0.0	0.0	1.8049977	0.009014096	1170000	2165.386654615402
39	2.7916667	2.2726483	7.0	0.0	61.125	43.14637	157.0	0.0	1000.0	71397.0	0.0594975	0.4867056	0.5546442	2.2040095	-0.8763538	5.5435543	5.0767736	41.723755	-9.87826	-6.519258e-09	-0.0010552156	1.4901161e-08	-0.037560612	0.18977198	-0.087575614	55.36209	-33.15258	1.027006	0.0	0.004656312	0.0013977743	0.036125	0.0051891874	-0.0061141807	0.070153736	1.8251666	1.027006	1.0	0.0	0.0	1.8085313	0.009115277	1200000	2216.2346153259277
40	3.2083333	1.999566	8.0	0.0	49.666668	43.163128	169.0	7.0	1000.0	72968.0	0.059323577235772355	0.553857	0.58754194	2.7142684	-0.6345774	5.672769	4.689287	35.111874	-6.605458	-3.7252903e-09	-0.006440632	0.0	-0.025062539	0.17291339	-0.08085433	53.145065	-33.615116	0.3140755	0.0	0.0046475427	0.009397246	0.024666669	0.0046555176	-0.00067648746	0.057385515	0.7032527	0.3140755	1.0	0.0	0.0	1.8048053	0.009353194	1230000	2277.341340303421
