Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	247999	-2.3761318	1.8210703	12.0371475	-9.326807	-2.3771634	1.8230429	14.510372	-9.2809515	2.2544937	0.015601642	4010.8469846248627
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	251999	-2.4039538	1.864057	11.488576	-9.566065	-2.4037998	1.8636234	6.3655815	-9.594379	2.2758453	0.015586438	4074.974067211151
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	255999	-2.4496512	1.9387218	6.269287	-11.029459	-2.4505584	1.9405335	10.370157	-10.282791	2.3037255	0.017066022	4139.15802526474
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	259999	-2.532293	2.0090127	16.809029	-9.802098	-2.5322855	2.009013	18.450605	-10.280464	2.3675983	0.017449692	4205.319700479507
66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	263999	-2.5952055	2.0824296	14.249136	-10.96866	-2.59811	2.0881867	14.673742	-11.100649	2.424277	0.02159286	4270.98228597641
67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	267999	-2.680954	2.1937118	14.369328	-11.901464	-2.686629	2.2050426	13.997009	-11.7609825	2.4998612	0.02684318	4337.908974647522
68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	271999	-2.74436	2.2837822	8.585713	-12.245089	-2.74849	2.2937644	8.556518	-12.394565	2.5607529	0.026759297	4403.04238986969
69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	275999	-2.822119	2.2605803	12.837939	-12.142624	-2.8262234	2.272298	12.170133	-11.892391	2.6463912	0.028736388	4467.93248462677
70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	279999	-2.9657824	2.2180285	10.579878	-12.058765	-2.968455	2.2277627	10.131126	-12.401359	2.7845883	0.029918958	4532.93924164772
71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	283999	-3.168351	2.1220255	19.85746	-12.111559	-3.1678572	2.1216893	19.498505	-12.723358	2.9962363	0.024430847	4598.245781183243
