Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
52	6.6666665	1.3743685	9.0	3.0	193.125	99.75024	379.0	47.0	1000.0	384996.0	0.24213584905660376	1.7870107	0.53813505	2.668182	-0.4582966	19.870779	14.462889	82.0506	-2.068043	-2.3283064e-09	-0.01125304	-2.9802322e-08	-0.016311154	0.1480521	-0.07381925	155.2514	-78.79271	0	0	1.7735624	0.0	1.1160668	0.009631949	1590000	4212.59680390358
53	7.0	1.7559422	10.0	3.0	192.16667	107.69427	484.0	18.0	1000.0	390837.0	0.24125740740740742	1.8188366	0.47835788	2.8041577	-0.3471835	19.635525	14.731923	88.797134	-1.6200559	7.450581e-09	-0.010284103	-6.7055225e-08	-0.012444035	0.14044142	-0.071802355	181.48196	-99.03737	0	0	1.9621401	0.0	1.1015819	0.0097477175	1620000	4291.20005941391
54	6.6666665	1.5986105	9.0	2.0	203.5	102.335236	403.0	15.0	1000.0	397323.0	0.24080181818181817	1.7248862	0.5516404	2.863963	-0.1596306	21.830389	16.74865	90.99446	-5.1954575	-3.7252903e-09	-0.010922076	-2.9802322e-08	-0.007941853	0.1531447	-0.069480345	163.37866	-89.95651	0	0	1.8348812	0.0	1.0954353	0.009674374	1650000	4370.296253919601
55	6.8333335	1.2472191	9.0	5.0	229.875	114.803566	502.0	22.0	1000.0	403850.0	0.24038690476190477	1.7651073	0.5312662	2.9490857	-0.41392344	21.97477	17.607904	108.313965	-5.6718407	-1.3969839e-08	-0.0122575555	2.9802322e-08	-0.010688402	0.1796521	-0.08585917	186.33107	-95.40341	0	0	1.6944106	0.0	1.0950373	0.009756774	1680000	4454.924971580505
56	7.0416665	1.7906973	11.0	4.0	230.16667	91.54584	408.0	84.0	1000.0	410394.0	0.23999649122807018	1.804284	0.5242745	3.345576	-0.656673	22.492416	15.59517	83.915924	-7.5340886	1.1175871e-08	-0.010919541	1.0430813e-07	-0.0010692761	0.15830037	-0.08020899	171.92874	-85.58717	0	0	1.8366039	0.0	1.0948694	0.009862723	1710000	4526.835285663605
57	6.8333335	1.4907119	10.0	4.0	199.79167	105.913086	450.0	43.0	1000.0	416520.0	0.2393793103448276	1.8499148	0.5016089	3.177096	0.08028313	21.779512	15.029318	87.794266	-3.809088	-1.3038516e-08	-0.010636166	6.7055225e-08	-0.012859581	0.12809768	-0.05793067	152.93147	-82.163155	0	0	1.865724	0.0	1.0805933	0.009843647	1740000	4615.87420797348
58	7.4166665	1.3514396	10.0	4.0	195.66667	95.55176	433.0	68.0	1000.0	421956.0	0.23839322033898305	1.880017	0.46172118	3.149141	-0.31447455	20.20646	14.963383	91.10844	-4.2700377	-1.8626451e-08	-0.010851968	1.4901161e-08	-0.0027195327	0.13391435	-0.06574528	167.61462	-91.18537	0	0	1.8833455	0.0	1.0800726	0.009761572	1770000	4695.345020055771
59	7.0416665	1.306368	10.0	5.0	172.0	92.80535	377.0	41.0	1000.0	427226.0	0.23734777777777777	1.9382294	0.4826671	3.1041207	0.07026279	18.674818	13.849197	90.81563	-3.013608	4.656613e-09	-0.012021198	-4.4703484e-08	0.008298663	0.13111287	-0.06561876	139.53885	-74.03412	0	0	1.6333057	0.0	1.074553	0.009708066	1800000	4773.300035238266
60	7.0	2.020726	11.0	1.0	223.54167	106.931435	458.0	27.0	1000.0	433308.0	0.23678032786885245	1.8572209	0.5225606	2.952903	-0.040808484	18.495462	14.274504	90.9092	-8.308926	1.21071935e-08	-0.011250083	1.2665987e-07	0.007013496	0.17518055	-0.0869385	191.36603	-110.22464	0	0	1.8028159	0.0	1.0663931	0.009613555	1830000	4852.400589227676
61	7.25	1.5069284	10.0	4.0	211.625	100.05491	394.0	0.0	1000.0	439196.0	0.23612688172043012	1.9069273	0.5126022	3.1251473	-0.34352884	21.439528	14.90592	92.07159	-5.6770506	1.3038516e-08	-0.011256584	-7.4505806e-08	0.00056700595	0.1649526	-0.083596796	162.3277	-85.7646	0	0	1.7961187	0.0	1.0662401	0.009539525	1860000	4934.9072942733765
62	7.0833335	1.3202484	11.0	5.0	159.0	89.75569	393.0	6.0	1000.0	444029.0	0.23493597883597883	1.8960706	0.49416497	2.9546728	-0.021838091	18.24122	12.674552	81.77297	-7.21069	0.0	-0.010696564	7.450581e-09	0.003411748	0.14251846	-0.06700272	137.12338	-77.078125	0	0	1.8557612	0.0	1.0529516	0.0096937595	1890000	5011.15087223053
63	6.5833335	1.6308656	9.0	3.0	183.0	118.93626	485.0	12.0	1000.0	449399.0	0.23406197916666666	1.851678	0.51828295	3.1945086	-0.47463885	16.738194	15.119701	97.50999	-7.4185686	-1.1175871e-08	-0.011007319	-5.9604645e-08	-0.0027348497	0.183245	-0.09595051	164.81183	-92.68671	0	0	1.8391323	0.0	1.0405533	0.0097723305	1920000	5097.291617393494
64	6.625	1.9107699	9.0	2.0	192.16667	75.90985	366.0	22.0	1000.0	455521.0	0.2336005128205128	1.9015278	0.58970946	3.2779415	-0.2242196	19.664509	16.127184	118.92051	-4.325531	-1.1175871e-08	-0.010787247	7.450581e-09	-0.0076183584	0.2032319	-0.12365633	161.263	-94.006996	0	0	1.831152	0.0	1.0372262	0.009728536	1950000	5168.188354253769
