Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
80	16.0	1.2247449	17.0	14.0	80.0	35.341194	129.0	39.0	17.0	1.8439089	21.0	15.0	46.7	35.493805	108.0	0.0	1000.0	1000.0	319999	24.38881	24.38879	-24.124197	0.312162	1.6695333	0.10000002	8516.49818110466
81	18.0	1.2247449	19.0	16.0	88.0	49.80964	133.0	11.0	18.8	1.6613249	22.0	16.0	37.4	33.29925	112.0	0.0	1000.0	1000.0	323999	24.386322	24.386398	-24.122156	0.32056293	1.6694683	0.10000002	8623.165766716003
82	17.75	1.299038	19.0	16.0	46.5	24.264172	83.0	15.0	17.8	1.8330303	23.0	16.0	53.7	27.342457	115.0	18.0	1000.0	1000.0	327999	24.387897	24.38789	-24.123737	0.31599537	1.6586305	0.10000002	8730.597595214844
83	18.0	1.2247449	19.0	16.0	28.0	14.713939	50.0	10.0	17.2	1.7204652	20.0	15.0	62.1	39.164906	130.0	0.0	1000.0	1000.0	331999	24.366674	24.366663	-24.102192	0.32068503	1.65978	0.10000002	8836.237730264664
84	17.25	1.6393596	20.0	16.0	78.25	47.47302	128.0	25.0	18.1	1.868154	21.0	15.0	34.6	42.965565	130.0	0.0	1000.0	1000.0	335999	24.35825	24.35828	-24.09342	0.3200916	1.6512293	0.10000002	8943.811865091324
85	16.75	1.47902	19.0	15.0	70.5	24.346458	110.0	46.0	17.3	1.8466187	20.0	13.0	37.0	28.667053	89.0	0.0	1000.0	1000.0	339999	24.36697	24.36698	-24.102901	0.31370118	1.6643982	0.10000002	9050.725270748138
86	17.0	2.5495098	20.0	13.0	40.5	29.845436	82.0	0.0	17.9	1.5132747	20.0	15.0	66.8	30.88948	143.0	32.0	1000.0	1000.0	343999	24.3958	24.39576	-24.131058	0.31790537	1.6636331	0.10000002	9157.09648489952
87	17.25	2.2776084	21.0	15.0	50.75	32.383446	90.0	0.0	18.4	2.87054	23.0	15.0	44.3	22.325098	79.0	14.0	1000.0	1000.0	347999	24.429195	24.429243	-24.163801	0.3198453	1.6685585	0.10000002	9264.064628601074
88	16.5	1.118034	18.0	15.0	86.75	53.044205	142.0	0.0	17.2	2.0396078	20.0	14.0	57.1	33.371994	105.0	0.0	1000.0	1000.0	351999	24.460608	24.46061	-24.195288	0.3158183	1.6669505	0.10000002	9372.608714342117
89	18.0	1.8708287	21.0	16.0	21.75	17.412281	43.0	0.0	17.1	2.118962	22.0	14.0	102.0	58.432865	193.0	0.0	1000.0	1000.0	355999	24.50065	24.500698	-24.235043	0.3163223	1.6599209	0.10000002	9478.69220662117
