Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
47	4.2083335	1.802294	7.0	1.0	8.291667	11.816229	47.0	0.0	1000.0	32850.0	0.0228125	1.0421928	0.74208075	2.3472252	-1.4740928	1.2642312	1.7704588	26.510319	-0.37602386	-1.1175871e-08	-0.0063866456	-8.381903e-09	-0.0067818468	0.23432633	-0.07567052	4.3494015	-1.6253533	1.0555784	-0.01942718	3.1364872	0.0	1.4990461	0.009260956	1440000	1220.8951692581177
48	4.5	1.7795131	8.0	0.0	12.833333	15.973068	52.0	0.0	1000.0	33242.0	0.02261360544217687	1.0016115	0.725951	2.4412239	-1.4635115	1.0448242	1.9198754	23.5831	-0.43385005	-1.1641532e-08	-0.00734693	-1.3038516e-08	-0.009566046	0.2224609	-0.06518769	6.2501507	-2.1169121	1.0361512	-0.019187212	2.704597	0.0	1.509393	0.009411451	1470000	1248.1199605464935
49	4.5833335	2.2897718	10.0	0.0	12.25	14.248538	55.0	0.0	1000.0	33629.0	0.022419333333333333	1.0383313	0.69885886	2.8223705	-1.5265925	1.3237338	2.101623	22.124844	-0.6248231	9.313226e-10	-0.0059446236	1.8626451e-09	-0.008233505	0.2590457	-0.072092354	5.0451694	-1.5892811	1.016964	-0.019037366	3.2523031	0.0	1.5033646	0.009463321	1500000	1275.6580312252045
50	5.0416665	1.3987842	8.0	1.0	10.625	11.44484	41.0	0.0	1000.0	33933.0	0.02217843137254902	1.032688	0.71706635	2.6988509	-1.2908038	1.3080378	1.7849916	17.36177	-0.99642825	-5.122274e-09	-0.0076126144	5.5879354e-09	-0.010184502	0.2665084	-0.09922578	4.791974	-1.7266378	0.9979266	-0.019103348	2.623476	0.0	1.5017996	0.009335976	1530000	1303.6990070343018
51	4.7916665	1.38381	7.0	2.0	15.5	14.702608	59.0	0.0	1000.0	34384.0	0.02204102564102564	1.1262721	0.71531117	2.669974	-1.2155781	1.2598191	1.979472	21.933464	-1.0701807	-8.381903e-09	-0.0069612707	-1.8626451e-08	-0.009181669	0.22372079	-0.062798515	7.9516783	-3.523632	0.97882324	-0.018492162	2.7551672	0.0	1.4827332	0.009412401	1560000	1328.1433823108673
52	4.7916665	1.3533651	7.0	2.0	12.791667	12.861373	37.0	0.0	1000.0	34720.0	0.021836477987421384	1.061339	0.7266535	2.839068	-1.209977	1.3539656	2.154792	24.659096	-1.6886218	7.450581e-09	-0.007805057	-7.450581e-09	-0.01167872	0.22752416	-0.070196025	5.053447	-2.0337296	0.9603311	-0.01829952	2.5030797	0.0	1.4747849	0.0094236545	1590000	1356.6834473609924
53	4.7916665	1.8252664	8.0	0.0	17.458334	19.386375	86.0	0.0	1000.0	35148.0	0.021696296296296297	1.0314003	0.7424495	2.5844438	-1.3562264	1.2481691	2.2988832	27.08987	-0.7581012	2.7939677e-09	-0.008716385	3.7252903e-09	-0.012076106	0.2392052	-0.06730985	7.230735	-2.543069	0.94203156	-0.017486334	2.3591533	0.0	1.4643826	0.009660281	1620000	1379.8644406795502
54	4.875	1.1659224	7.0	3.0	13.125	16.593956	65.0	0.0	1000.0	35547.0	0.021543636363636362	1.1064159	0.7069366	2.8412502	-1.4016639	1.3681185	2.2386324	21.892815	-1.7430276	-4.1909516e-09	-0.0069509884	-4.1909516e-09	-0.010459005	0.2255524	-0.067319974	5.705168	-2.1989927	0.9245452	-0.017334878	2.9539132	0.0	1.4551504	0.009873716	1650000	1406.0543212890625
55	4.5	1.6072751	8.0	2.0	9.291667	10.910542	33.0	0.0	1000.0	35819.0	0.021320833333333334	0.97317576	0.6795904	2.4752598	-1.2176586	1.1829501	1.9661222	21.527292	-1.0495456	4.656613e-10	-0.0064470484	0.0	-0.00901536	0.2178485	-0.07662223	4.3969693	-1.7867826	0.90721035	-0.017682016	3.1034393	0.0	1.4716297	0.008873865	1680000	1431.163413286209
56	4.9166665	1.6562172	8.0	2.0	11.625	13.957711	57.0	0.0	1000.0	36124.0	0.021125146198830408	0.9755234	0.7749791	2.4376302	-1.4938271	0.8962184	1.7173648	23.287598	-1.7893156	-8.381903e-09	-0.0065412694	-1.9557774e-08	-0.0055211717	0.24836078	-0.07697308	5.2128887	-2.0441525	0.88952833	-0.017664254	2.92623	0.0	1.4473919	0.009357654	1710000	1459.694539308548
