Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
35	0.41666666	0.6400955	2.0	0.0	54.416668	69.059105	297.0	0.0	1000.0	58010.0	0.05371296296296296	0.2443635	0.2513485	1.2333342	-1.005685	5.1365237	6.7060533	47.12557	-3.2679853	-5.5879354e-09	-0.000997809	0.0	0.0023653004	0.07026465	-0.019580603	73.702965	-44.48002	0	0	1.0	1.601005	0.0017324134	1080000	754.9506981372833
36	0.45833334	0.644151	2.0	0.0	50.541668	68.0006	295.0	0.0	1000.0	59937.0	0.0539972972972973	0.219349	0.27463734	1.0649099	-1.0360522	6.1465354	8.993627	84.19105	-4.80648	3.7252903e-09	-0.0007697734	3.7252903e-09	0.00018939096	0.05832698	-0.01901889	85.32628	-58.31337	0	0	1.0	1.6021127	0.0014995906	1110000	774.7635135650635
37	0.75	0.8779711	3.0	0.0	33.125	33.15659	100.0	0.0	1000.0	61241.0	0.053720175438596494	0.21375628	0.27014834	1.3352826	-1.0993677	5.3896365	7.553944	55.08979	-7.429464	-2.0489097e-08	-0.0010216264	-7.450581e-09	-0.00065476075	0.07802651	-0.024790954	61.10159	-38.36442	0	0	1.0	1.6030467	0.00212477	1140000	792.8188760280609
38	0.625	0.69597054	2.0	0.0	45.625	49.729946	182.0	0.0	1000.0	62839.0	0.053708547008547006	0.281912	0.27077416	1.1679054	-0.9284426	5.363914	7.317689	48.081047	-3.7106462	1.4901161e-08	-0.00015306269	-7.450581e-09	-0.0008108597	0.055828422	-0.016690116	62.10887	-41.243965	0	0	1.0	1.6039405	0.0019937647	1170000	812.4305582046509
39	0.8333333	0.79930526	2.0	0.0	59.916668	62.13085	232.0	0.0	1000.0	64528.0	0.05377333333333333	0.25268987	0.26959023	1.2286053	-0.83950573	6.9924	9.817619	89.902245	-8.073282	3.7252903e-09	-0.000239135	5.2154064e-08	0.00018507335	0.07902821	-0.02108401	66.069046	-42.014343	0	0	1.0	1.6047778	0.00026406688	1200000	831.7810971736908
40	0.7083333	0.7894706	2.0	0.0	78.916664	73.162445	272.0	0.0	1000.0	66554.0	0.05410894308943089	0.24350661	0.28210554	1.1994082	-0.88083667	5.586638	7.297407	60.71949	-3.7627764	1.3038516e-08	-0.001008294	0.0	0.00057593733	0.0851682	-0.02550003	94.408455	-57.679825	0	0	1.0	1.6056824	0.0007392473	1230000	852.3363826274872
41	0.9166667	0.9965217	4.0	0.0	46.708332	70.366	340.0	0.0	1000.0	67992.0	0.05396190476190476	0.24839044	0.3138878	1.4983463	-0.81394243	6.4632325	8.212228	59.47781	-5.3546414	1.7695129e-08	-0.0014842437	5.9604645e-08	-0.00092173927	0.09198384	-0.028904855	68.56856	-45.330273	0	0	1.0	1.6067464	0.0021455418	1260000	873.32301902771
42	0.6666667	0.6871842	2.0	0.0	50.458332	45.916573	166.0	0.0	1000.0	69389.0	0.05378992248062015	0.28342474	0.3023914	1.4477984	-0.82432294	4.546072	6.6790714	66.88157	-4.0776143	1.8626451e-09	-0.0006461385	-7.450581e-09	-4.729582e-05	0.0628859	-0.021679968	51.459774	-29.766552	0	0	1.0	1.607552	0.0015495226	1290000	892.7097432613373
43	0.9166667	0.6400955	2.0	0.0	64.833336	67.46645	311.0	0.0	1000.0	71159.0	0.053908333333333336	0.23345228	0.28566483	1.7391897	-1.0420711	5.5572515	7.911432	71.4288	-6.3910036	1.4202669e-08	-0.0010511093	7.4505806e-08	-0.00087847456	0.08296123	-0.030756488	67.23146	-38.669094	0	0	1.0	1.6082845	0.00095473195	1320000	911.8615591526031
44	0.7083333	0.84059346	3.0	0.0	74.125	77.066696	360.0	0.0	1000.0	73199.0	0.05422148148148148	0.24627107	0.30551833	1.3864765	-0.96819997	6.1074967	8.701162	76.78823	-4.549128	2.2351742e-08	-0.0010896258	-1.1920929e-07	0.0018605571	0.08354157	-0.029478177	82.5906	-57.53174	0	0	1.0	1.6087704	0.0011214461	1350000	932.3862419128418
45	0.875	0.6653633	2.0	0.0	56.375	63.64407	252.0	0.0	1000.0	74857.0	0.054244202898550725	0.22703715	0.32796323	1.7056795	-1.2771106	6.631801	9.18623	82.26805	-5.2929378	7.450581e-09	-0.0008642897	0.0	-0.0014162497	0.078203216	-0.028472722	83.65476	-56.746174	0	0	1.0	1.6092057	0.0009971296	1380000	952.6502101421356
46	0.5	0.70710677	3.0	0.0	61.791668	94.74922	471.0	0.0	1000.0	76586.0	0.054316312056737585	0.28603947	0.30202976	1.3672928	-0.8518067	6.453312	9.362444	71.124886	-7.5729403	-1.1175871e-08	-0.009577129	3.7252903e-09	-0.0030516798	0.07055189	-0.023944307	86.321304	-65.10508	0	0	79.0	1.6095705	0.005458698	1410000	978.2868402004242
47	1.125	0.832291	3.0	0.0	48.083332	42.603714	201.0	0.0	1000.0	77955.0	0.054135416666666665	0.25669268	0.2577718	1.2225257	-0.8927	5.1885085	7.5803337	64.740265	-6.6479626	-7.450581e-09	-0.009032052	-2.2351742e-08	-0.0005941624	0.10881466	-0.04130601	51.488617	-32.293854	0	0	79.0	1.5900347	0.005174282	1440000	1004.3584794998169
48	1.0	0.8164966	3.0	0.0	52.75	46.915928	184.0	0.0	1000.0	79720.0	0.054231292517006806	0.29915118	0.32450023	1.9518886	-1.3597811	5.6894135	7.9810004	71.651276	-4.581101	-9.313226e-09	-0.009432407	3.3527613e-08	-0.0016381983	0.098115236	-0.033361018	64.7836	-39.23586	0	0	79.0	1.5739198	0.005519824	1470000	1029.3564083576202
49	0.7083333	0.8887804	3.0	0.0	52.166668	70.87998	254.0	0.0	1000.0	81334.0	0.05422266666666667	0.3068667	0.31116763	1.5710557	-1.0438781	5.43575	7.4703274	51.22121	-8.655007	7.450581e-09	-0.009848492	2.2351742e-08	0.0030616866	0.09291085	-0.03211856	69.738556	-48.53228	0	0	79.0	1.5549835	0.005756857	1500000	1052.917677640915
50	1.2083334	1.0399987	3.0	0.0	50.875	53.487003	237.0	0.0	1000.0	82749.0	0.0540843137254902	0.28815162	0.3415921	1.5227208	-1.0769091	6.4952426	9.155646	96.32902	-6.159157	-1.7695129e-08	-0.010434013	-2.2351742e-08	-0.0028781584	0.06869415	-0.022206673	71.45483	-49.816788	0	0	79.0	1.5418823	0.005718182	1530000	1075.9106459617615
51	0.9583333	0.7347997	2.0	0.0	38.291668	37.228436	130.0	0.0	1000.0	83875.0	0.053766025641025644	0.3308593	0.35624254	1.509746	-0.91160744	3.9577599	6.157739	52.540977	-4.213714	-7.450581e-09	-0.010139365	-7.4505806e-08	-0.001287404	0.076954536	-0.03332979	40.082283	-25.074533	0	0	79.0	1.5259596	0.006744661	1560000	1099.9892799854279
52	1.2083334	0.8650224	3.0	0.0	43.666668	46.6357	168.0	0.0	1000.0	85241.0	0.053610691823899374	0.29302728	0.30860737	1.0250813	-1.1109794	4.9542704	6.9848413	49.2722	-4.9236245	3.4924597e-09	-0.010548405	-2.0489097e-08	-0.0015858728	0.103348866	-0.042519897	44.35476	-27.662518	0	0	79.0	1.5043879	0.0066088345	1590000	1124.1952688694
53	1.125	0.832291	3.0	0.0	40.708332	37.628094	108.0	0.0	1000.0	86385.0	0.05332407407407407	0.3588196	0.32931885	1.696589	-1.10039	4.3500514	6.536631	54.59012	-6.0650263	1.1175871e-08	-0.010711957	1.1175871e-08	-0.00084581506	0.084318355	-0.031655766	29.417318	-16.808472	0	0	79.0	1.4664006	0.0062110354	1620000	1148.406867980957
54	0.75	0.7772816	3.0	0.0	55.791668	69.09292	323.0	0.0	1000.0	87881.0	0.05326121212121212	0.3425239	0.31388414	1.5733868	-0.9508589	4.7312803	7.524727	60.727547	-9.029704	0.0	-7.543177e-05	0.0	-0.0040098606	0.09224863	-0.035781965	60.72839	-43.663628	0	0	7.0	1.4348917	0.009879377	1650000	1167.078574180603
55	1.0416666	0.8887804	3.0	0.0	36.75	39.72746	125.0	0.0	1000.0	89028.0	0.05299285714285714	0.3109444	0.33410335	1.8432956	-0.8559889	5.0715013	8.069859	73.201096	-4.900825	-7.450581e-09	0.053528316	-1.4901161e-08	-0.019425597	0.069006786	-0.025919007	48.86229	-30.855156	0	0	1.0	1.4324273	0.07832745	1680000	1185.7460670471191
56	1.1666666	0.89752746	3.0	0.0	45.416668	39.374184	141.0	0.0	1000.0	90446.0	0.05289239766081871	0.34933016	0.30006742	1.8101151	-0.8482065	3.957929	6.241559	58.461803	-4.83171	-1.1175871e-08	0.0011901967	5.2154064e-08	-0.002206636	0.07496372	-0.03214087	39.72965	-23.352737	0	0	1.0	1.4318423	0.004426969	1710000	1205.1325514316559
57	1.7083334	1.135751	4.0	0.0	61.5	45.93111	192.0	0.0	1000.0	92304.0	0.053048275862068964	0.33684915	0.35985366	1.9663599	-1.0507241	5.087282	7.402911	75.198	-7.6098967	1.1175871e-08	-0.00054046785	-1.1175871e-08	0.0006179102	0.09177108	-0.031781044	51.150074	-33.05658	0	0	1.0	1.4315327	0.002314867	1740000	1224.5755047798157
58	1.2916666	0.7894706	3.0	0.0	53.0	29.379698	101.0	0.0	1000.0	93950.0	0.05307909604519774	0.36746243	0.33379665	2.0197654	-1.0277745	6.6262636	7.833729	49.407608	-4.0982437	-9.313226e-09	-0.000789338	-3.7252903e-09	-9.53991e-05	0.0903905	-0.03474727	45.369774	-26.031925	0	0	1.0	1.431395	0.001369925	1770000	1243.7458653450012
59	1.4583334	0.99913156	4.0	0.0	44.0	46.18261	153.0	0.0	1000.0	95115.0	0.05284166666666667	0.43772644	0.34612483	2.0314984	-0.7371806	4.673022	6.0028377	47.635727	-7.572399	-6.519258e-09	-0.00077455794	-2.9802322e-08	-0.00095434487	0.096446335	-0.038690474	33.353916	-20.439884	0	0	1.0	1.431647	0.00194904	1800000	1263.2315492630005
60	1.5	1.4142135	6.0	0.0	40.083332	40.399998	130.0	0.0	1000.0	96336.0	0.05264262295081967	0.3870776	0.36665478	1.9453425	-1.1395565	4.462762	6.771983	57.81426	-5.8659806	1.1175871e-08	-0.0007066305	7.450581e-09	-0.002250819	0.11922731	-0.052394662	23.093018	-13.874552	0	0	1.0	1.4321316	0.003942482	1830000	1282.3506705760956
61	1.2916666	0.97805786	3.0	0.0	53.666668	43.551376	149.0	0.0	1000.0	98262.0	0.05282903225806452	0.41464302	0.36015287	2.0160866	-0.77505213	5.876803	7.4860196	61.091053	-4.896335	-1.6763806e-08	-0.0013031827	-1.4901161e-08	0.0016502053	0.09043468	-0.03988689	67.64722	-47.064587	0	0	1.0	1.4326618	0.0027324986	1860000	1301.9634363651276
62	1.2083334	0.7626253	2.0	0.0	40.416668	38.539932	131.0	0.0	1000.0	99678.0	0.05273968253968254	0.38412625	0.32877502	1.9334253	-0.93196386	4.8829093	6.817431	50.359966	-11.568394	4.656613e-09	-0.0010096051	0.0	0.00045197713	0.074203365	-0.03169586	44.184486	-31.85328	0	0	1.0	1.4332072	0.0020465022	1890000	1322.7085955142975
