Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
61	17.25	4.2646804	21.0	10.0	72.25	49.570026	152.0	23.0	9.5	6.8300805	20.0	0.0	75.5	102.90603	256.0	0.0	1000.0	1000.0	243999	13.047692	13.047817	-12.771142	1.692979	2.6583936	0.10000002	7625.363944768906
62	7.25	6.941722	19.0	1.0	99.5	57.22106	173.0	14.0	7.2	4.68615	17.0	2.0	76.0	68.42514	173.0	0.0	1000.0	1000.0	247999	12.978438	12.978478	-12.701203	1.7006011	2.6525674	0.10000002	7751.368351221085
63	8.0	5.7445626	17.0	1.0	105.75	86.66711	239.0	22.0	12.1	8.971622	27.0	1.0	153.4	171.95999	616.0	8.0	1000.0	1000.0	251999	12.915676	12.915654	-12.641827	1.721247	2.6283433	0.10000002	7877.619050741196
64	18.0	2.5495098	21.0	14.0	64.5	28.164694	110.0	33.0	12.6	7.0455656	23.0	1.0	77.7	64.01882	220.0	4.0	1000.0	1000.0	255999	12.822191	12.822195	-12.544859	1.7617939	2.613308	0.10000002	8003.369047641754
65	12.5	3.640055	17.0	8.0	74.0	38.25572	130.0	33.0	7.6	5.553377	17.0	0.0	57.3	37.11078	127.0	0.0	1000.0	1000.0	259999	12.785269	12.785306	-12.505378	1.7710096	2.6356945	0.10000002	8129.045392274857
66	17.75	8.584143	24.0	3.0	105.75	19.727837	130.0	83.0	12.4	5.4074025	22.0	3.0	143.6	137.95448	443.0	0.0	1000.0	1000.0	263999	12.819653	12.819871	-12.541603	1.7840127	2.595935	0.10000002	8254.937076568604
67	11.5	9.233092	23.0	1.0	100.75	39.4105	139.0	38.0	14.2	7.984986	28.0	3.0	183.6	151.18478	440.0	4.0	1000.0	1000.0	267999	12.87829	12.878346	-12.599831	1.7606148	2.6451216	0.10000002	8381.074943780899
68	10.25	4.43706	17.0	5.0	95.5	84.27485	235.0	20.0	8.5	5.661272	19.0	2.0	40.0	45.501648	128.0	0.0	1000.0	1000.0	271999	12.969922	12.96999	-12.693695	1.7888049	2.661492	0.10000002	8506.823564529419
69	8.5	6.22495	19.0	3.0	91.0	44.877613	149.0	23.0	8.6	7.3783464	24.0	0.0	75.1	91.59634	310.0	0.0	1000.0	1000.0	275999	13.079462	13.079727	-12.801919	1.8464717	2.6645846	0.10000002	8632.746393442154
70	5.75	3.344772	11.0	2.0	74.0	71.40028	190.0	0.0	12.2	4.3999996	19.0	5.0	47.7	40.91467	150.0	4.0	1000.0	1000.0	279999	13.164099	13.164111	-12.884877	1.9052606	2.6277695	0.10000002	8758.260729312897
