Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	375999	38.685455	22.150347	163.39778	-18.07731	-39.062763	0.8004636	6145.353432893753
95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	379999	37.70746	22.34504	160.38333	-27.331148	-38.03251	0.81148034	6210.080253839493
96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	383999	36.617546	21.624828	144.2057	-12.03514	-36.947437	0.74539894	6276.151611804962
97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	387999	36.147713	21.112535	130.104	-12.902527	-36.50978	0.78385276	6341.275923728943
98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	391999	35.963104	20.800608	128.93558	-16.739079	-36.321274	0.77802074	6406.400578260422
99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	395999	36.075405	20.830109	146.89438	-19.22119	-36.46168	0.7637345	6471.662834405899
100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	399999	36.2737	20.947142	154.24968	-10.714739	-36.64345	0.76600444	6536.821811199188
101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	403999	36.324104	21.032093	154.7042	-16.710052	-36.673733	0.7967948	6603.499105930328
102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	407999	35.66014	19.704735	155.0507	-9.20922	-35.98656	0.7069002	6668.79883813858
103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	411999	34.92542	18.7143	157.74327	-10.041119	-35.219524	0.6100489	6733.969736814499
104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	415999	33.70101	17.482632	168.61307	-9.475139	-34.00483	0.53709924	6800.19476723671
105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	419999	32.652473	16.783525	168.29247	-16.338915	-32.904507	0.491458	6865.8135759830475
106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	423999	30.809694	16.055063	155.91162	-23.577316	-31.028385	0.4374332	6932.13831949234
