Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
70	2.0	1.4142135	4.0	0.0	36.0	62.35383	144.0	0.0	4.0	4.3358965	12.0	0.0	22.4	31.267235	85.0	0.0	1000.0	1000.0	279999	2.2483175	2.248326	-2.0270348	0.7216388	1.2319837	0.10000002	7156.938222169876
71	7.0	0.0	7.0	7.0	54.0	55.821144	128.0	0.0	3.3	3.226453	12.0	0.0	93.7	249.74629	841.0	0.0	1000.0	1000.0	283999	2.0874116	2.0872412	-1.8613701	0.7449053	1.2606078	0.10000002	7244.0981867313385
72	6.25	3.8971143	12.0	1.0	38.25	18.713297	63.0	14.0	2.8	3.1874752	10.0	0.0	12.5	15.850867	46.0	0.0	1000.0	1000.0	287999	1.9241892	1.9243022	-1.6952096	0.75836605	1.2493619	0.10000002	7332.495478630066
73	4.0	2.9154758	9.0	2.0	42.75	26.451607	72.0	0.0	2.4	3.0724583	8.0	0.0	9.8	20.380383	67.0	0.0	1000.0	1000.0	291999	1.7682762	1.7681711	-1.5417042	0.7498697	1.2514294	0.10000002	7431.142098903656
74	4.25	3.0310888	8.0	0.0	0.0	0.0	0.0	0.0	3.8	3.2496152	11.0	0.0	15.5	20.684536	58.0	0.0	1000.0	1000.0	295999	1.6353236	1.635289	-1.4088324	0.74714905	1.2348272	0.10000002	7535.319582223892
75	4.25	1.299038	6.0	3.0	31.75	28.039036	75.0	0.0	3.1	3.6728735	11.0	0.0	9.0	12.759311	42.0	0.0	1000.0	1000.0	299999	1.5326141	1.5325551	-1.3071527	0.73914343	1.2367805	0.10000002	7639.72837471962
76	1.75	0.8291562	3.0	1.0	9.5	11.434597	28.0	0.0	3.2	2.8213472	8.0	0.0	9.1	19.811361	63.0	0.0	1000.0	1000.0	303999	1.4315723	1.4314812	-1.2065321	0.721793	1.2087288	0.10000002	7744.595732927322
77	4.0	1.2247449	6.0	3.0	20.0	34.641018	80.0	0.0	2.5	3.1384711	10.0	0.0	16.0	28.764563	94.0	0.0	1000.0	1000.0	307999	1.3452742	1.3452569	-1.122147	0.7119194	1.2097021	0.10000002	7849.208636760712
78	9.0	2.236068	12.0	6.0	26.25	29.020468	70.0	0.0	4.4	3.5552778	12.0	0.0	19.9	12.739309	40.0	0.0	1000.0	1000.0	311999	1.2907313	1.290425	-1.0653945	0.7119841	1.2050117	0.10000002	7954.971283912659
79	6.5	0.5	7.0	6.0	29.5	14.239031	48.0	12.0	1.3	1.734935	6.0	0.0	6.6	13.388055	44.0	0.0	1000.0	1000.0	315999	1.1515185	1.151276	-0.9227107	0.7163939	1.1828679	0.10000002	8061.174841165543
80	7.25	3.269174	12.0	3.0	30.0	24.62722	59.0	0.0	3.7	3.579106	13.0	0.0	12.9	20.753073	65.0	0.0	1000.0	1000.0	319999	1.0105866	1.0104309	-0.7833279	0.71602404	1.195528	0.10000002	8167.491896390915
81	6.0	3.2403703	10.0	1.0	43.0	29.908194	82.0	0.0	3.3	2.6476405	9.0	0.0	13.8	28.909513	97.0	0.0	1000.0	1000.0	323999	0.95805407	0.9579674	-0.7300908	0.73128754	1.2042526	0.10000002	8273.049886465073
82	5.5	3.354102	9.0	0.0	19.25	24.973736	61.0	0.0	2.4	2.3323808	7.0	0.0	5.0	7.6681156	18.0	0.0	1000.0	1000.0	327999	0.9316102	0.9313814	-0.7027046	0.71726847	1.2001991	0.10000002	8377.405283689499
83	4.75	1.47902	7.0	3.0	129.75	183.55841	445.0	0.0	2.4	3.104835	11.0	0.0	12.7	24.682182	78.0	0.0	1000.0	1000.0	331999	0.8843982	0.88431007	-0.65414256	0.72500724	1.2076516	0.10000002	8480.759039402008
84	3.75	2.2776084	6.0	0.0	2.0	3.4641016	8.0	0.0	4.6	4.2237425	13.0	0.0	100.5	262.13364	886.0	0.0	1000.0	1000.0	335999	0.8069532	0.8069926	-0.5777858	0.728042	1.2033335	0.10000002	8585.059331417084
85	5.25	2.8613808	9.0	2.0	110.0	165.5672	395.0	0.0	4.6	3.0066593	10.0	1.0	24.0	68.09405	228.0	0.0	1000.0	1000.0	339999	0.7416152	0.74156046	-0.51394856	0.72176313	1.1892124	0.10000002	8691.20784163475
86	6.0	2.345208	8.0	2.0	14.25	17.151896	42.0	0.0	2.4	4.0298886	14.0	0.0	13.3	31.686115	105.0	0.0	1000.0	1000.0	343999	0.72553366	0.7255532	-0.49435803	0.74162996	1.2192646	0.10000002	8797.635093450546
87	4.25	2.6809514	7.0	0.0	40.25	37.157604	101.0	0.0	0.8	0.97979593	3.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	347999	0.59997994	0.5998453	-0.36399052	0.74854785	1.2091397	0.10000002	8905.103905200958
88	7.0	1.7320508	8.0	4.0	47.25	23.541187	81.0	16.0	1.9	2.1656408	6.0	0.0	5.0	8.11172	22.0	0.0	1000.0	1000.0	351999	0.4831252	0.4830377	-0.24687268	0.7671869	1.2049372	0.10000002	9008.80777645111
89	4.5	3.640055	9.0	0.0	9.0	9.949874	24.0	0.0	3.1	3.5057096	11.0	0.0	9.7	14.893288	47.0	0.0	1000.0	1000.0	355999	0.34927934	0.34912223	-0.11328723	0.75176334	1.1921601	0.10000002	9112.823185443878
90	5.5	3.8405728	10.0	0.0	27.5	21.960192	51.0	0.0	2.1	1.9209372	6.0	0.0	59.2	160.10858	537.0	0.0	1000.0	1000.0	359999	0.2773131	0.2771036	-0.042826746	0.7523069	1.189266	0.10000002	9219.650995016098
91	5.5	3.5707142	9.0	1.0	8.0	8.276473	19.0	0.0	2.8	2.821347	10.0	0.0	5.7	10.602358	33.0	0.0	1000.0	1000.0	363999	0.23904113	0.23888154	-0.007045993	0.7333705	1.2019253	0.10000002	9326.661292552948
92	5.25	3.9607449	12.0	2.0	10.75	11.691343	28.0	0.0	3.9	3.5341194	10.0	0.0	31.1	50.34372	174.0	0.0	1000.0	1000.0	367999	0.25778106	0.25762486	-0.026782116	0.72248363	1.1915522	0.10000002	9431.27465224266
93	5.75	2.8613808	10.0	2.0	52.75	26.966413	98.0	27.0	2.6	1.7435596	5.0	0.0	85.1	209.91878	712.0	0.0	1000.0	1000.0	371999	0.21402837	0.21385752	0.02006599	0.7143486	1.1728481	0.10000002	9535.318197965622
94	5.25	1.0897248	7.0	4.0	122.25	121.78952	330.0	31.0	2.1	2.1656408	6.0	0.0	44.8	125.34497	420.0	0.0	1000.0	1000.0	375999	0.16072147	0.16067204	0.07549913	0.74367	1.185385	0.10000002	9641.850674629211
95	4.5	2.0615528	7.0	2.0	26.5	33.07945	81.0	0.0	3.6	3.2	9.0	0.0	14.8	20.831707	59.0	0.0	1000.0	1000.0	379999	0.054168917	0.054124564	0.180945	0.7445059	1.1684567	0.10000002	9750.268639564514
96	5.5	3.2015622	10.0	1.0	60.25	30.800772	108.0	23.0	4.8	3.4292858	12.0	0.0	14.7	24.82358	83.0	0.0	1000.0	1000.0	383999	0.005278553	0.005242669	0.22828208	0.7345165	1.1853728	0.10000002	9856.308859109879
97	4.25	1.7853571	7.0	2.0	79.75	86.80546	226.0	0.0	2.5	2.6172504	9.0	0.0	9.6	20.060907	61.0	0.0	1000.0	1000.0	387999	0.030823039	0.030923808	0.20112427	0.7397572	1.2100911	0.10000002	9960.49679684639
98	3.5	3.2015622	8.0	0.0	4.0	6.928203	16.0	0.0	3.6	3.2924156	11.0	0.0	10.7	18.740597	48.0	0.0	1000.0	1000.0	391999	0.028013196	0.027833547	0.20574534	0.72374904	1.1940205	0.10000002	10069.110771894455
99	5.25	2.384848	8.0	2.0	22.75	31.347847	76.0	0.0	3.3	2.4515302	8.0	0.0	10.2	16.2653	41.0	0.0	1000.0	1000.0	395999	-0.001080947	-0.0010704955	0.2340992	0.714857	1.196063	0.10000002	10175.284897565842
100	5.5	2.598076	9.0	3.0	8.25	8.437268	19.0	0.0	3.1	2.5475478	7.0	0.0	6.6	7.6315136	22.0	0.0	1000.0	1000.0	399999	-0.008179387	-0.008169195	0.23995978	0.71169895	1.1956943	0.10000002	10280.115904569626
101	6.5	3.905125	13.0	3.0	26.75	30.768288	75.0	0.0	2.6	2.2449944	8.0	0.0	92.2	268.37018	897.0	0.0	1000.0	1000.0	403999	0.04668754	0.046582572	0.18615782	0.71816725	1.2064357	0.10000002	10383.67732167244
